genre,filename,rms,zcr,centroid,flux,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,energy_label
country,country.00011.wav,0.07847474,0.1101627453112915,2839.25842945996,1.4320672,112.34714673913044,-199.05687,61.1464,9.977331,23.48061,10.260273,0.0013764773,8.017387,1.1231514,-4.8983784,9.487702,-6.3569746,3.8757417,1.6276603,Low
country,country.00039.wav,0.09632568,0.2123672237529002,3760.408113053086,1.5823643,123.046875,-89.70955,36.28278,11.465646,37.4974,9.179834,3.7314453,2.8276622,6.81722,1.4637537,0.09840078,1.0316733,1.1726795,-3.5680354,Low
country,country.00038.wav,0.09088994,0.1211492622534802,2860.0275833530027,1.3164332,151.99908088235293,-118.0589,74.18071,8.265662,15.447167,6.1578817,8.441981,4.1116734,5.726584,-1.9592637,3.1633985,5.048196,-1.1217973,2.4379733,Medium
country,country.00010.wav,0.074670546,0.0765400685179814,1861.4546090166984,1.3064291,80.74951171875,-197.70265,106.49648,-4.4335303,37.656395,-0.8653605,-0.9621034,-3.4531171,-0.04980563,-9.302802,-5.177724,-4.2500987,-3.5460405,-1.3531576,Low
country,country.00004.wav,0.2093933,0.1241610028057275,2966.1571589936843,1.0842422,117.45383522727272,-20.78135,62.950428,2.3044403,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.4352968,9.372202,-0.404158,7.5194154,-0.9842739,High
country,country.00009.wav,0.23645693,0.1568727846498842,3191.2596105890007,1.0405818,95.703125,12.145776,58.997505,0.93959486,26.743252,9.245794,3.563203,1.5272026,8.654258,1.0029399,11.647982,-2.1983073,1.1939831,0.48530078,Medium
country,country.00021.wav,0.10979616,0.0456491988109048,1044.7200862613545,1.2440479,107.666015625,-209.33365,167.1017,-20.841473,36.802998,10.272971,3.9958642,-5.6698804,-4.625789,-6.2444205,-4.1741776,-6.680476,-3.2626216,-7.9688377,Medium
country,country.00035.wav,0.099928215,0.1043653023491879,2321.8879492685483,1.2839416,99.38401442307692,-120.41707,95.35442,-6.02527,25.163818,20.953634,-7.1270046,8.549671,2.4336689,-14.656025,9.28693,-2.360925,-3.1556685,0.6114374,Low
country,country.00034.wav,0.07823296,0.1192822378915313,2614.3440997684415,1.7733511,135.99917763157896,-153.86862,83.66914,-8.426157,13.954346,13.531212,3.7665932,3.009783,6.355866,2.077902,2.068881,3.1684868,-0.48438072,-3.0256164,Medium
country,country.00020.wav,0.105174266,0.0868045485305491,2407.9531761672592,1.5348427,103.359375,-161.19606,74.76473,22.41922,46.01183,5.2807126,25.113436,-0.5761163,10.385748,-6.833753,5.054583,-0.7702397,1.403467,-6.0123224,Low
country,country.00008.wav,0.2743448,0.1045625873409791,2505.851670781852,1.0310072,66.25600961538461,-19.763226,76.64637,-4.8265233,32.23872,7.710495,17.18376,-1.4951016,9.149327,2.7572665,9.145537,-2.6543097,7.5196233,0.38755095,Medium
country,country.00036.wav,0.022760969,0.0848665289056457,1827.8001725934416,1.2063111,112.34714673913044,-339.64667,97.738594,-9.763496,50.972683,7.814855,11.7211,0.673925,2.4926813,-4.7740016,0.2095193,-5.9796576,-2.9014666,-6.158287,Low
country,country.00022.wav,0.07508869,0.0680572674980665,1719.4714520311263,1.3567133,184.5703125,-195.07317,114.25745,0.0414753,38.20062,11.286058,-6.0460644,1.2285591,0.0147774,-15.4136305,-3.5779057,-6.1284695,-4.5047817,-0.124256626,Medium
country,country.00023.wav,0.03888375,0.0354636443832173,1495.5580556268485,1.2096376,83.35433467741936,-353.09116,110.67462,32.743443,24.189941,18.754097,5.9265885,-1.7344853,3.8793368,-2.979119,-1.9010768,-2.8730125,-0.9832502,-6.486425,Low
country,country.00037.wav,0.07204812,0.0849643362093967,2068.662126290897,1.1437066,99.38401442307692,-173.44347,105.07096,1.1555926,24.1155,22.134285,2.5480735,-1.5893732,0.16644405,-5.327747,3.8132274,-4.5264587,-4.588155,-1.5657427,Low
country,country.00033.wav,0.1045934,0.1236318306506187,2456.7182165816203,1.4440286,92.28515625,-133.27147,78.98,-5.651681,35.54217,-7.5470138,7.928213,2.7289066,0.40225086,-1.1442518,-1.1125528,-7.844962,-1.1714913,-4.817747,Low
country,country.00027.wav,0.11655147,0.0973503661542923,2011.7251476004385,1.3480803,92.28515625,-100.76679,106.98421,-27.158417,29.09983,5.039681,-5.423927,3.2426603,-5.179371,-5.118583,-0.8158501,-3.8342147,-2.7052553,-6.645411,Low
country,country.00026.wav,0.10050229,0.0548041890226218,1270.301226914328,1.3472136,107.666015625,-194.2351,151.79347,-3.0450046,29.49471,9.111862,5.9693475,3.7879229,3.7599015,-5.853435,1.5923067,-3.765781,0.94019234,1.9712703,Medium
country,country.00032.wav,0.060507,0.0675863574294276,1823.2405420958112,1.1726867,99.38401442307692,-237.93953,97.7333,6.486745,45.971268,2.148812,16.21856,8.811721,7.7636333,-0.5899204,4.483779,0.149199,3.0199265,-1.6625812,Low
country,country.00024.wav,0.09655079,0.0824179476024748,1738.8802794251203,1.41686,129.19921875,-200.06026,109.140465,-5.542463,48.140514,1.2196505,4.592618,-9.150064,-1.4768,-11.666416,-5.2047043,-11.545386,4.9804335,-4.9844666,Low
country,country.00030.wav,0.07958206,0.0428343121616396,1240.7101460307892,0.99484134,161.4990234375,-277.10757,128.25293,42.425167,37.693504,12.766559,9.593897,-5.988017,-7.539555,-8.03414,-4.9425426,-6.532016,-3.6276443,-7.2275624,Medium
country,country.00018.wav,0.09675965,0.0955890794180201,2068.869796587892,1.259252,86.1328125,-131.1577,102.98625,-11.529913,17.738117,16.948603,4.4418244,1.2972012,3.4134758,-1.5013236,1.6068558,-7.989871,-0.82989687,-8.8802805,Low
country,country.00019.wav,0.082008675,0.0509447656854215,1138.970375102019,1.1753513,83.35433467741936,-256.0997,163.07938,-22.86085,26.925726,15.294624,-3.5060468,4.2238126,-0.7875761,-9.461128,1.7529933,-4.4277163,-3.6453378,-4.2500978,Low
country,country.00031.wav,0.100796506,0.0953251129882057,2053.1842219986365,1.1208308,112.34714673913044,-130.48167,104.1242,-19.271059,34.147877,5.397541,-2.171723,-0.7280454,-2.9078915,-5.4620857,4.0693655,-4.469832,3.5257306,2.1481225,Medium
country,country.00025.wav,0.07988017,0.0572769389259474,1565.155663257242,1.1926036,73.828125,-200.6344,119.69184,-3.5907493,31.953747,9.979258,15.293263,0.64658076,0.23592453,-4.4701905,-2.3123803,-5.2613406,-2.4783907,-6.041272,Low
country,country.00081.wav,0.16783096,0.1010477843435808,2102.290176447949,1.357909,89.10290948275862,-74.15763,107.61035,-21.188368,47.216305,-5.9845834,17.79499,-20.406624,14.9786215,-15.971438,15.732458,-14.664344,10.680037,-10.130847,Medium
country,country.00095.wav,0.17527841,0.0673669518561485,1557.751048945696,1.245389,89.10290948275862,-124.79657,127.310844,-23.381498,47.375706,0.5761373,16.01138,-9.977922,16.199665,-16.736052,6.7884483,-8.195151,3.2016318,-1.5992866,Medium
country,country.00042.wav,0.11766618,0.0870443463602088,2387.97203880899,1.3455821,103.359375,-101.28794,84.11575,7.7757306,30.372738,13.849443,11.625496,-0.11909639,-4.9368935,-2.3647227,-1.968338,-8.188103,2.820076,0.54014134,Low
country,country.00056.wav,0.13616844,0.0549250320233952,1468.4574659783873,1.0330402,80.74951171875,-164.78546,123.44315,4.22473,48.800877,-5.1533303,22.848055,-7.809706,19.28812,-11.021052,21.256647,-9.741073,5.1617775,-6.1435313,Low
country,country.00057.wav,0.13006952,0.0754453064578499,1741.888486282652,1.1215369,67.99958881578948,-137.86005,121.520035,-13.279323,43.328953,-10.695389,17.859846,-7.950051,9.101156,-19.791092,9.442091,-19.604746,6.9056215,-12.5497055,Low
country,country.00043.wav,0.094972506,0.1342852740719257,2530.4998439482647,1.297142,135.99917763157896,-101.192665,85.44991,-19.70174,20.570631,9.992323,7.598466,0.10015652,3.40321,0.056307416,1.5763917,-1.4527315,-1.2911735,2.1356745,Medium
country,country.00094.wav,0.20668623,0.0629996102813225,1474.747173267392,1.3294218,112.34714673913044,-104.32959,136.42427,-20.96272,52.845562,2.018694,20.423433,-11.615844,17.667425,-15.739914,11.050942,-11.3228245,3.6751573,-6.4964414,High
country,country.00080.wav,0.15319121,0.0893611332656612,2049.2462811390365,1.5209136,99.38401442307692,-101.02087,111.61904,-13.149067,44.606804,-5.94553,29.338867,-7.9442205,19.591711,-22.431093,17.265936,-17.816372,11.403573,-12.458793,Low
country,country.00096.wav,0.21801743,0.0974130534609435,1754.3169300488146,1.1685171,117.45383522727272,-69.83627,124.2077,-32.482372,47.6898,1.4008856,22.600842,-8.7528515,21.427227,-15.660797,15.749121,-12.432543,9.573857,-9.047071,High
country,country.00082.wav,0.16648406,0.1060631465100541,2253.414794138618,1.3803027,117.45383522727272,-68.574776,101.349686,-16.899403,51.507862,-10.240496,20.057524,-21.787132,15.519602,-18.788994,16.34265,-17.896719,12.110845,-13.195823,High
country,country.00069.wav,0.08714103,0.0610736749564965,1327.7101968688294,1.116641,112.34714673913044,-217.11801,136.18945,-10.363231,51.37767,2.5987258,15.119396,-0.6796688,12.28111,-6.2290382,7.803085,-5.412614,3.6122782,-2.7987616,Low
country,country.00055.wav,0.1549709,0.0811154866347641,1881.2205095617792,1.1976473,129.19921875,-82.9455,122.53113,-16.672253,40.017235,-15.014211,21.675644,-18.251837,18.362713,-17.989061,16.989254,-16.042936,8.533767,-8.709853,High
country,country.00041.wav,0.11321748,0.0958602209010054,2634.223606489956,1.3439155,129.19921875,-111.62214,82.249146,13.051351,31.925335,23.684826,-0.532946,12.03311,3.6621604,-5.7393713,3.3419154,1.4315193,0.771382,0.54974717,Medium
country,country.00040.wav,0.10900008,0.1063055877803557,2449.7536777060777,1.4860666,143.5546875,-102.86877,85.338524,-4.320379,30.584402,3.0148716,-1.9487437,4.437098,3.413979,-4.2582784,-1.7707374,-3.9678407,-1.357331,-3.7603476,High
country,country.00054.wav,0.10427781,0.0601847236320572,1654.409423776695,1.020848,75.99954044117646,-175.00964,115.713554,5.100794,58.16809,-3.3074555,29.656012,-10.033722,19.65937,-16.311836,13.744991,-8.834571,7.2225156,-8.883326,Low
country,country.00068.wav,0.0834524,0.05023594595901,1131.0769030321617,1.2991084,172.265625,-229.49329,157.29971,-16.750404,31.881748,-0.10805432,16.648754,1.3576682,12.212551,-3.8637102,6.8358235,-4.267376,1.3341368,-5.9014387,Medium
country,country.00083.wav,0.1310126,0.0595446333623356,1436.1116636001802,1.1897211,143.5546875,-148.5371,141.28717,-15.904905,44.664753,0.9870617,13.670254,-13.241115,12.6545315,-11.708021,12.162337,-10.482789,9.917887,-5.0692515,High
country,country.00097.wav,0.1530273,0.0671992821925754,1561.042527058038,1.1619673,112.34714673913044,-148.36998,126.86573,-19.571285,52.87677,8.581605,17.882395,-8.099402,17.780605,-15.515441,13.506864,-10.96457,9.469389,-1.9210476,Medium
country,country.00093.wav,0.09251183,0.0681278851266434,1537.7806406173013,1.0775744,86.1328125,-213.623,117.20727,-21.871634,45.657173,-10.280004,5.0579906,-11.914002,5.574868,-17.7996,0.18725963,-14.170548,-1.1572179,-10.304958,Low
country,country.00087.wav,0.10857797,0.073959692817092,1591.3106552829147,1.1346624,143.5546875,-170.8428,124.75503,-19.23662,39.212093,-3.7663841,15.302875,-12.9792,8.529965,-11.831754,11.324966,-13.776035,3.1141603,-10.082476,High
country,country.00050.wav,0.10936974,0.0789452218677494,1780.206353615312,1.2329704,117.45383522727272,-143.05974,121.874374,-13.355456,47.767853,-12.669741,23.367556,-11.009172,18.85914,-13.707747,15.945983,-11.358795,10.289537,-6.009821,Medium
country,country.00044.wav,0.11364318,0.0665036796693735,1729.7885870910534,1.1635716,78.30255681818181,-162.78079,119.890144,-2.9078412,20.50893,27.810158,5.4901705,6.040869,1.1912667,-3.696575,0.35227868,4.4168353,-0.41024774,2.4561374,Low
country,country.00078.wav,0.043314192,0.0498956973849574,1144.8885616291911,0.994648,66.25600961538461,-302.41064,150.1164,-3.7138386,26.95196,-0.2614174,13.506062,7.233895,4.227106,1.7578514,6.5712256,-0.50072825,7.9061255,1.3247038,Low
country,country.00079.wav,0.11524875,0.0457606009522428,963.6542370411188,1.1672288,80.74951171875,-229.05678,180.33003,4.537212,24.171104,1.091143,4.0153766,-6.006487,1.902865,-13.129048,0.015985925,-13.500771,1.5909431,-13.422154,Low
country,country.00045.wav,0.14658697,0.1329707288041376,2777.4882405051285,1.364845,78.30255681818181,-61.222664,71.25142,-17.037924,17.114265,5.0512624,-4.2119603,-1.6805955,1.1818885,-0.8543819,4.967768,-1.7029345,4.8418956,-0.1602425,Low
country,country.00051.wav,0.09030824,0.0592791563950116,1553.025262496789,1.0763534,64.599609375,-204.64368,121.91709,-17.759085,46.32515,-1.8045663,17.01744,-14.691548,14.671547,-19.392052,10.927666,-13.47539,1.1953375,-6.209474,Low
country,country.00086.wav,0.13355477,0.0782847393416473,1879.437181005724,1.5547534,117.45383522727272,-122.42892,111.49043,-13.700005,53.85051,-2.679243,19.700176,-14.1241455,13.753133,-14.02773,14.631097,-13.993238,9.227839,-10.554295,Medium
country,country.00092.wav,0.176431,0.1212093061194895,2335.089633019832,1.2467026,161.4990234375,-50.79226,96.71365,-24.32533,66.08503,-14.70023,24.393627,-21.02959,12.470781,-18.150885,13.260366,-12.813222,9.8000765,-11.347794,High
country,country.00084.wav,0.18060894,0.0929928430732792,1964.956171002316,1.3866868,86.1328125,-80.230835,108.203285,-23.831284,52.62174,-6.4135385,15.064379,-17.638653,9.731315,-16.172585,8.9045315,-15.960602,8.001686,-10.708485,Medium
country,country.00090.wav,0.14736076,0.0989968520398298,1927.5251167094743,1.1715113,135.99917763157896,-91.654945,115.8513,-30.201815,52.284874,-5.0187893,16.961172,-15.656676,13.546172,-12.756255,15.970038,-11.965698,11.068041,-9.953225,High
country,country.00047.wav,0.09062656,0.0941000670678654,1784.0387310049896,1.3181573,151.99908088235293,-165.54424,117.90447,-33.605473,42.59893,-1.3801004,3.827964,7.166964,-7.171045,-1.6472125,0.86212003,-12.5100975,2.8849208,-12.365843,Medium
country,country.00053.wav,0.1335271,0.1083081828837973,2271.8519286411947,1.2793787,89.10290948275862,-84.68879,100.969574,-16.019012,51.744453,-17.08682,22.575502,-20.29776,18.909782,-19.486069,15.338605,-17.739527,8.58395,-15.003451,Low
country,country.00052.wav,0.06949131,0.0354628891144624,1115.6797010252176,1.0863012,71.77734375,-265.2709,138.86662,6.1286917,47.477867,-2.3875468,21.05125,4.0907435,17.65029,-12.018802,15.490483,-1.1288183,7.8953543,0.5013677,Low
country,country.00046.wav,0.10329493,0.1158846613979118,2109.417730689385,1.4004666,78.30255681818181,-126.90665,103.49357,-31.897821,58.728836,-1.9615221,-3.1359189,-2.9429367,0.3602379,-3.034348,-0.8273261,5.5868716,-10.137715,0.7289896,Low
country,country.00091.wav,0.08944597,0.0647382389549497,1563.3792654565405,1.1312575,117.45383522727272,-193.73314,125.57695,-20.945105,46.33686,-2.6908514,12.840516,-6.6026425,10.736069,-10.91958,6.123417,-9.4414,5.1659884,-3.6614418,Low
country,country.00085.wav,0.13540727,0.0692675856776875,1596.3192351340851,1.1971153,73.828125,-146.03406,124.633896,-17.923777,49.246246,-0.16373,22.78391,-7.1801314,16.748545,-9.71323,15.436437,-7.632503,10.915412,-3.4583304,Low
disco,disco.00052.wav,0.1252895,0.1697749752271848,2590.895265318272,1.3986405,123.046875,-70.546455,90.50209,-48.061337,36.66895,-17.68213,21.58345,-30.1917,24.033106,-20.452553,14.475555,-18.49691,9.121702,-12.047788,Medium
disco,disco.00046.wav,0.11295763,0.1141981462683681,2259.613422519714,1.762308,123.046875,-125.7326,101.78745,-17.478825,33.670853,-15.239169,23.698206,-8.662551,18.543148,-14.054488,19.96738,-15.139362,12.968243,-14.305062,Medium
disco,disco.00091.wav,0.17357677,0.091605792005027,2038.0233320076643,1.7865739,99.38401442307692,-116.882385,98.47115,-18.994413,44.840286,3.8026059,28.490913,-1.1055839,14.694503,-7.7551017,9.754843,-10.107706,6.374911,-3.9110441,Medium
disco,disco.00085.wav,0.089196034,0.1586842311968291,3004.2823843648266,2.4094746,123.046875,-166.88416,67.67795,11.208783,37.44182,-10.936878,27.39581,-18.942213,27.296139,-15.84909,20.541365,-8.619038,14.184042,-6.0462565,Low
disco,disco.00084.wav,0.06199186,0.1514181681409512,2455.249157769272,2.0219386,112.34714673913044,-197.21649,83.34771,-38.580997,43.67588,-7.3024435,25.634619,-8.659459,13.366769,-12.161141,12.144546,-12.045272,10.619484,-2.3993301,Low
disco,disco.00090.wav,0.09060119,0.1461135380413766,2574.4596642775045,1.5175394,129.19921875,-125.691124,88.54062,-16.764915,42.78476,-9.905494,29.165888,-19.357843,20.46263,-16.48972,15.01323,-8.7628,12.773269,-7.7579846,Low
disco,disco.00047.wav,0.046983007,0.087009226363109,1710.9750338855315,1.1685811,123.046875,-280.8543,120.81254,-37.62976,28.712122,-10.775235,-6.4053197,-13.794426,-4.07455,-14.849012,4.796448,-20.164257,-5.091476,-6.790002,Low
disco,disco.00053.wav,0.172544,0.154212662533836,3078.4715203424153,1.6878791,135.99917763157896,-108.56484,69.97128,14.885138,45.513443,-5.3743443,41.795094,-13.517867,32.5666,-20.381012,23.436947,-12.128746,18.002756,-9.027057,High
disco,disco.00045.wav,0.13538006,0.1097190249178267,2248.030510146551,1.5781969,123.046875,-81.30502,106.47954,-9.540607,17.966782,3.0102844,8.300962,3.889344,4.250727,-3.7409382,-2.074669,-2.2095342,-4.5908613,-1.1636227,Medium
disco,disco.00051.wav,0.10630639,0.1576298760150812,2650.7330123265738,1.4052106,107.666015625,-77.267006,89.39314,-34.23403,38.691704,-22.262562,31.242887,-16.381735,22.33546,-16.01921,19.276945,-13.239378,16.7234,-10.390649,Medium
disco,disco.00079.wav,0.08474546,0.0997630721916086,2292.343238495662,1.8860224,123.046875,-154.65105,97.93247,-10.3476305,39.127403,-11.209807,24.103394,-11.851629,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684563,Low
disco,disco.00086.wav,0.1652407,0.0944656171452049,1867.9449473321615,1.6111305,123.046875,-95.78374,122.07248,-29.341267,50.330864,-11.952024,28.39348,-7.055488,11.860459,-8.614768,11.576042,-18.401045,6.876074,-11.656873,High
disco,disco.00092.wav,0.10665764,0.1174699705143078,2457.290836676926,1.4989226,117.45383522727272,-123.83839,89.85542,-1.8465987,51.16645,-16.249853,28.27051,-12.485134,19.029924,-13.273394,18.4808,-13.773316,12.865,-8.755854,Medium
disco,disco.00093.wav,0.15328684,0.1370223680394431,2460.976249719336,1.7244477,107.666015625,-86.06048,87.53962,-20.164946,53.994804,-1.0499108,19.554422,-4.0692763,21.03328,-19.54656,12.379771,-22.007032,9.582276,-15.912197,Medium
disco,disco.00087.wav,0.11922079,0.1002388915071539,2139.9275394701563,1.4422253,107.666015625,-100.28072,109.986755,-26.644407,36.837772,-10.409535,28.786537,-14.84601,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873,Medium
disco,disco.00078.wav,0.06821812,0.0961245649651972,2218.89166415782,1.4006487,129.19921875,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.49203,-14.32581,11.538478,-11.629478,Low
disco,disco.00050.wav,0.15894556,0.1287397132395591,2376.0247896611017,1.3851604,107.666015625,-45.837555,101.74323,-32.09262,34.283173,-17.53784,32.319088,-15.645128,22.037209,-16.113321,18.675735,-13.077868,16.480183,-9.910721,High
disco,disco.00044.wav,0.1488845,0.1095898739607501,2330.184617913994,1.7087718,123.046875,-71.29618,97.73015,-18.382889,8.58388,5.191988,-0.9440426,0.458246,1.6218204,-4.783834,0.061743125,-0.5539029,-4.458565,-5.319331,Medium
disco,disco.00068.wav,0.10675535,0.1626135168938515,2956.0791122863557,1.4242622,107.666015625,-93.356636,77.85465,-8.789851,42.063667,-11.246891,24.241188,-17.913876,22.249002,-16.031782,16.69252,-15.664026,15.410893,-18.117002,Medium
disco,disco.00040.wav,0.1451297,0.1264267026778809,2606.2991274506444,1.6581879,135.99917763157896,-78.310104,80.05325,-9.145553,25.454119,-3.3875406,16.801464,7.2613983,1.8166611,0.48763216,6.316795,1.4947494,2.1649706,0.6583118,High
disco,disco.00054.wav,0.052147932,0.114602970320959,2565.721387688884,1.8879414,112.34714673913044,-226.30965,78.28395,7.82392,53.82357,-1.1362898,11.3054,-7.822295,24.358284,-14.937524,18.476454,-19.13242,6.134009,-10.059035,Low
disco,disco.00083.wav,0.08756795,0.0899853628915313,1959.0741388861084,1.6623266,117.45383522727272,-167.48877,112.5046,-4.578629,37.091393,-8.612248,27.814657,-14.704628,18.51487,-16.473206,13.755432,-13.324283,10.204631,-11.572749,Low
disco,disco.00097.wav,0.108068004,0.120450638655259,2825.987251028338,1.8634655,129.19921875,-116.93205,75.749084,-4.221549,37.290447,-5.326528,31.37679,-12.156291,22.918865,-11.431438,14.620313,-13.048337,13.391821,-13.21757,Medium
disco,disco.00096.wav,0.09197087,0.1343604233130317,2481.7391882072347,1.787683,103.359375,-133.85442,93.47158,-24.21527,61.422466,-22.842373,30.967571,-14.948222,20.2241,-9.285205,15.77714,-8.730885,11.959778,-5.31978,Low
disco,disco.00082.wav,0.18085705,0.1381975662219644,2577.207725556345,1.7221283,123.046875,-63.611023,94.46296,-13.432528,32.754234,-13.734656,26.77005,-19.403435,24.649284,-11.669471,13.728638,-9.449255,8.831939,-4.98481,High
disco,disco.00055.wav,0.12146718,0.1103900812064965,2108.2221109107227,1.4799197,129.19921875,-103.10111,107.495964,-33.53895,52.786156,-9.130404,30.337116,-9.325207,23.037296,-11.889162,18.169134,-7.546332,9.400739,-5.4251604,Medium
disco,disco.00041.wav,0.17539127,0.0538442424352281,1776.2078695953194,1.2878759,161.4990234375,-122.0258,116.833405,28.316168,24.712555,10.907239,-1.8973352,-1.3955237,-0.95011127,-3.5476987,-2.6201527,-1.125432,-4.189509,-2.5425725,High
disco,disco.00069.wav,0.11154942,0.0836037195475638,1931.0406859349837,1.2743316,107.666015625,-118.40577,114.235756,-6.7641063,37.393322,-17.423431,28.37048,-23.71712,9.281445,-10.434624,12.624007,-5.1411767,12.252358,-3.8654873,Medium
disco,disco.00057.wav,0.07616043,0.0924305454853055,1937.5108828466307,1.340996,117.45383522727272,-143.2467,122.61794,-23.91729,28.138706,-23.6903,23.092947,-17.904812,18.74588,-18.637712,18.351133,-13.917981,9.725552,-12.233235,Low
disco,disco.00043.wav,0.17365672,0.1347388129592034,2875.4360880726217,1.4766856,129.19921875,-62.772682,77.844574,3.5485418,26.009861,5.935958,11.293566,11.112387,-1.9588369,1.8317076,9.176684,4.0686727,0.9862057,5.6128936,High
disco,disco.00094.wav,0.09929446,0.0935562735643851,2207.5083642922987,1.3656343,135.99917763157896,-130.04454,102.52376,-4.4473805,50.050278,-15.527548,32.12771,-18.167599,24.282227,-11.898268,13.758483,-12.887311,7.271593,-9.363437,High
disco,disco.00080.wav,0.05919658,0.0847419095610982,2144.4212945283607,1.6765535,99.38401442307692,-219.4053,94.67405,12.12384,48.86188,-7.2065644,16.64001,-15.078675,21.71575,-19.993557,13.237186,-15.69585,5.05655,-15.275194,Low
disco,disco.00081.wav,0.07869997,0.1164020204949729,2292.7794270588493,1.81811,86.1328125,-193.1521,89.18025,-19.990849,38.73858,-2.7211246,17.049927,-7.942614,16.082537,-16.751808,7.717519,-15.705438,9.01895,-11.315525,Low
disco,disco.00095.wav,0.09839544,0.1180315128335266,2487.3290420447815,1.9375751,123.046875,-159.87213,81.97704,-16.80941,52.474285,-4.4832144,22.819843,-8.224292,23.363256,-5.5141973,17.69528,-15.364145,10.800621,-13.514515,Medium
disco,disco.00042.wav,0.13595319,0.121640942212877,2403.5943006159314,1.295548,103.359375,-62.335667,92.05891,-19.73222,17.626944,-3.195096,5.407783,-4.0143547,8.878788,-2.508832,3.1547825,-0.53769916,-1.5001123,1.2933992,Low
disco,disco.00056.wav,0.07617771,0.0769275213892111,1755.0626026809591,1.764566,89.10290948275862,-182.81174,124.19493,-10.053613,41.57794,-7.377843,26.939072,-12.35473,19.813566,-16.044252,16.194204,-10.250695,3.1294541,-8.979432,Low
disco,disco.00031.wav,0.11573668,0.1737518428557617,3256.824592073175,1.402038,123.046875,-66.57301,58.33059,-8.167375,15.471976,5.5654945,7.6850796,4.063464,-3.5938892,-1.3324877,1.6080923,-5.4819927,-3.7419503,-3.2483392,Medium
disco,disco.00025.wav,0.10787889,0.0996603556409512,2410.17299144527,2.0055363,123.046875,-124.16993,90.155014,-11.328686,10.931417,-1.1485722,-3.7591836,-0.85792863,-3.8354802,-3.7047462,-0.25987905,-5.8160195,-3.4383402,-4.632643,Medium
disco,disco.00019.wav,0.1469729,0.1036553497196442,2117.6008935704253,1.6292251,117.45383522727272,-95.04604,109.33905,-30.173485,16.371214,20.04151,11.963911,3.490323,6.177454,5.204813,8.618461,0.3315828,0.38170958,0.5376681,Medium
disco,disco.00018.wav,0.1387322,0.1435833877126836,3043.1123946763596,1.8511599,123.046875,-73.086945,71.74661,12.055069,1.4190235,4.5368185,10.854837,3.8677087,0.938452,-5.9773855,9.039347,-2.3677552,3.5528102,-0.14295752,Medium
disco,disco.00024.wav,0.14292744,0.1202165053412606,2624.814629146055,1.5294886,129.19921875,-69.63065,83.07227,-16.599928,0.118371174,7.420607,0.7700079,1.3374782,4.695799,-1.4168245,3.3194354,-2.8782654,-8.20215,-5.767511,Medium
disco,disco.00030.wav,0.16993791,0.1507754344305877,3167.957019535548,1.4054352,135.99917763157896,-40.752613,63.94863,4.9002733,16.338194,12.109656,9.335104,4.537441,5.1856236,-0.590275,-0.08554651,2.94747,-1.4827536,-1.7634141,High
disco,disco.00026.wav,0.14299113,0.1315957620359628,3043.44261890053,1.718683,117.45383522727272,-68.05401,66.35393,11.858419,21.977438,9.757755,6.6893187,1.5989807,3.808797,0.95074666,4.7707677,-4.210415,-0.063488565,-1.23416,Medium
disco,disco.00032.wav,0.11106248,0.1232511751981825,2446.973203805007,1.803772,112.34714673913044,-123.33121,86.98849,-22.510223,6.942469,8.465196,12.644245,-0.8552823,-0.8346987,-3.2606728,2.6243713,-0.7705085,-0.41433403,-3.8346293,Medium
disco,disco.00033.wav,0.15692227,0.1244871725154679,2450.056640885936,1.4001311,129.19921875,-57.81615,86.559784,-11.807115,38.770008,2.3708022,8.826809,-1.2821873,9.910631,-1.6604491,9.840833,3.008505,7.504814,1.7077206,High
disco,disco.00027.wav,0.115590945,0.101182977450696,2908.67464508436,2.1547794,112.34714673913044,-155.67004,60.623177,23.156448,31.176702,25.046492,16.90212,9.445918,8.451036,5.319857,6.5556526,5.769587,3.9236524,7.5681057,Medium
disco,disco.00023.wav,0.17817323,0.1509782240912606,3167.5553238891907,1.4788959,112.34714673913044,-32.176426,60.042603,3.3742273,18.97592,4.3331447,0.688965,-2.0220761,1.329652,-4.6426954,3.790977,-6.739723,-4.8872533,-2.336693,High
disco,disco.00037.wav,0.16394664,0.1900112686098221,3637.157091722293,1.3925008,129.19921875,-26.572124,52.05681,4.1798263,12.867351,16.744804,10.1250925,4.4772744,6.3274975,1.1676531,0.65146893,4.6326404,2.135598,-3.3680081,High
disco,disco.00036.wav,0.17306404,0.1620300717807424,3347.8914159725437,1.505835,135.99917763157896,-23.554235,57.342735,6.998448,16.543451,5.511961,11.862946,1.6884779,5.4613194,2.7518313,7.3380203,1.9618068,1.2653592,-2.3449988,High
disco,disco.00022.wav,0.13684142,0.1728866824970997,3708.111084995513,1.4519438,123.046875,-71.953896,46.87051,21.02663,29.955154,9.50348,2.3987136,8.242609,2.5120273,-2.159383,0.44539666,-0.22787966,-1.5480237,-3.60627,Medium
